budget_encoded,company_size_encoded,deadline_encoded,service_website,service_ecommerce,service_mobile_app,service_branding,service_seo,contact_email,contact_whatsapp,contact_phone,contact_social_media,hour_of_day,day_of_week,month_of_year,is_business_hours,message_length,avg_word_length,sentence_count,exclamation_count,question_count,has_budget_mentioned,has_deadline_mentioned,has_phone_mentioned,has_company_mentioned,professionalism_score,sentiment_score,converted
1,0,2,False,False,True,False,False,False,True,False,False,19,2,12,0,41,5.487804878048781,3,0,1,0,1,0,0,0.37317073170731707,0.5,0
1,0,0,True,False,False,False,False,False,True,False,False,19,5,8,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
2,2,2,False,False,False,True,False,True,False,False,False,19,0,4,0,34,5.147058823529412,3,0,0,1,1,0,0,0.41764705882352937,0.19815,1
0,0,0,False,False,False,True,False,True,False,False,False,19,3,3,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
0,0,0,False,True,False,False,False,False,True,False,False,19,2,10,0,23,5.3478260869565215,2,0,1,0,0,0,0,0.23,0.5,0
3,1,2,False,False,False,True,False,False,False,False,True,19,4,3,0,33,4.909090909090909,3,0,1,0,1,0,0,0.4212121212121212,0.6366,1
3,1,0,False,True,False,False,False,False,True,False,False,19,1,10,0,44,5.590909090909091,3,0,0,0,1,0,0,0.34545454545454546,0.70095,0
0,0,0,False,False,False,False,True,True,False,False,False,19,2,10,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
1,2,1,False,True,False,False,False,False,True,False,False,19,2,4,0,18,3.9444444444444446,2,0,1,0,0,0,0,0.18,0.5,1
2,0,1,False,False,False,True,False,True,False,False,False,19,2,2,0,38,5.526315789473684,3,0,1,0,0,0,0,0.3526315789473684,0.5,0
2,1,0,False,False,False,False,True,False,False,True,False,19,2,3,0,19,5.2105263157894735,2,0,1,0,0,0,0,0.19,0.79295,0
1,1,2,False,True,False,False,False,False,False,True,False,19,0,9,0,22,5.0,2,0,0,0,1,0,0,0.3109090909090909,0.5,1
0,3,1,False,False,False,False,True,False,False,True,False,19,6,3,0,22,4.909090909090909,2,0,1,0,0,0,0,0.22,0.7202,1
1,0,1,False,False,False,False,True,True,False,False,False,19,5,6,0,4,4.75,2,0,1,0,0,0,0,0.04,0.5,0
3,3,2,False,False,False,True,False,False,False,True,False,19,6,2,0,41,5.365853658536586,3,0,0,1,0,0,0,0.348780487804878,0.5,1
1,2,0,False,True,False,False,False,True,False,False,False,19,6,5,0,20,5.05,3,0,1,0,0,0,0,0.25,0.8062,0
1,0,2,False,True,False,False,False,True,False,False,False,19,5,5,0,13,4.846153846153846,2,0,1,0,0,0,0,0.13,0.5,0
3,2,0,False,True,False,False,False,False,False,True,False,19,5,12,0,25,5.44,3,0,0,0,1,0,0,0.41000000000000003,0.5,1
2,2,2,True,False,False,False,False,False,True,False,False,19,0,8,0,28,5.0,3,0,0,1,0,0,0,0.3514285714285714,0.83525,1
2,1,1,True,False,False,False,False,False,False,False,True,19,6,3,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
0,0,0,False,False,False,False,True,False,True,False,False,19,2,12,0,27,4.37037037037037,3,0,1,0,0,0,0,0.27,0.70095,0
0,0,1,True,False,False,False,False,False,True,False,False,19,0,12,0,23,5.478260869565218,2,0,1,0,0,0,0,0.23,0.5,1
2,2,2,False,True,False,False,False,False,True,False,False,19,1,2,0,9,4.666666666666667,2,0,1,0,0,0,0,0.09,0.648,0
3,2,2,False,False,False,True,False,False,True,False,False,19,2,12,0,7,5.428571428571429,2,0,1,0,0,0,0,0.07,0.5,0
0,0,0,False,True,False,False,False,False,False,False,True,19,4,11,0,4,5.75,2,0,1,0,0,0,0,0.04,0.5386,0
2,2,1,False,True,False,False,False,False,True,False,False,19,6,8,0,38,4.657894736842105,3,0,1,0,0,0,0,0.3526315789473684,0.5,0
1,1,0,False,False,True,False,False,False,True,False,False,19,0,1,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,1
1,3,1,False,True,False,False,False,False,False,True,False,19,4,4,0,35,5.571428571428571,3,0,0,1,0,0,0,0.32857142857142857,0.6591,1
3,2,2,False,True,False,False,False,False,True,False,False,19,5,10,0,27,5.444444444444445,3,0,0,1,0,0,0,0.3440740740740741,0.86345,1
2,0,0,False,True,False,False,False,False,False,False,True,19,2,7,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
3,3,0,False,False,False,True,False,True,False,False,False,19,1,12,0,21,4.571428571428571,2,0,0,0,0,0,0,0.25761904761904764,0.5,0
2,1,2,False,False,True,False,False,False,True,False,False,19,3,1,0,19,5.2631578947368425,2,0,1,0,0,0,0,0.19,0.5,1
2,3,2,False,False,False,True,False,False,True,False,False,19,2,7,0,33,4.909090909090909,3,0,1,0,0,0,0,0.3606060606060606,0.6806,1
0,1,1,False,False,False,False,True,True,False,False,False,19,2,12,0,10,4.6,2,0,1,0,0,0,0,0.1,0.5,0
1,0,0,False,True,False,False,False,False,True,False,False,19,6,8,0,24,4.75,4,0,1,0,0,0,0,0.24,0.71075,0
0,0,1,True,False,False,False,False,True,False,False,False,19,4,11,0,29,4.241379310344827,3,0,1,0,0,0,0,0.29,0.81845,0
2,3,1,False,False,False,False,True,False,False,True,False,19,6,3,0,33,5.151515151515151,3,0,0,0,1,0,0,0.4212121212121212,0.625,1
0,1,1,True,False,False,False,False,False,False,False,True,19,3,3,0,18,5.388888888888889,2,0,0,1,0,0,0,0.2911111111111111,0.61315,0
2,2,1,False,False,False,False,True,False,False,False,True,19,0,1,0,29,4.862068965517241,2,0,0,0,0,0,0,0.32448275862068965,0.5,1
0,0,1,False,False,True,False,False,False,True,False,False,19,6,6,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
2,3,1,False,False,False,False,True,False,False,False,True,19,3,2,0,8,4.25,2,0,1,0,0,0,0,0.08,0.67,0
2,1,2,False,False,True,False,False,False,False,True,False,19,3,3,0,21,4.380952380952381,3,0,1,0,0,0,0,0.21,0.6366,0
0,1,0,False,True,False,False,False,False,True,False,False,19,6,2,0,17,5.0,2,0,1,0,0,0,0,0.17,0.5,0
0,1,1,True,False,False,False,False,True,False,False,False,19,2,7,0,6,4.833333333333333,2,0,1,0,1,0,0,0.06,0.5,0
1,1,2,True,False,False,False,False,False,False,False,True,19,1,3,0,42,4.642857142857143,4,0,1,0,1,0,0,0.3476190476190476,0.8062,0
2,2,1,False,True,False,False,False,False,True,False,False,19,4,8,0,29,5.413793103448276,3,0,0,0,1,0,0,0.4279310344827586,0.5,1
0,0,0,False,False,False,True,False,False,False,False,True,19,5,3,0,9,4.444444444444445,2,0,1,0,0,0,0,0.09,0.5,0
0,0,0,False,True,False,False,False,True,False,False,False,19,0,3,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
0,2,1,False,True,False,False,False,False,False,True,False,19,2,1,0,13,4.846153846153846,2,0,1,0,0,0,0,0.13,0.5,1
0,1,0,True,False,False,False,False,True,False,False,False,19,4,1,0,5,5.6,2,0,1,0,0,0,0,0.05,0.5,0
2,3,2,False,False,False,False,True,True,False,False,False,19,2,12,0,24,5.875,2,0,0,0,1,0,0,0.365,0.5,1
0,1,1,False,False,True,False,False,False,False,True,False,19,4,12,0,7,5.714285714285714,2,0,1,0,0,0,0,0.07,0.5,0
0,2,0,False,False,False,True,False,False,True,False,False,19,2,2,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
0,1,1,True,False,False,False,False,True,False,False,False,19,1,11,0,21,5.666666666666667,2,0,1,0,0,0,0,0.21,0.5,0
1,2,1,True,False,False,False,False,False,True,False,False,19,4,12,0,40,4.675,3,0,1,0,0,0,0,0.325,0.5,1
1,1,1,False,False,False,True,False,False,False,False,True,19,1,3,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
0,0,1,False,True,False,False,False,True,False,False,False,19,1,7,0,9,5.0,2,0,1,0,0,0,0,0.09,0.5,0
2,0,1,False,True,False,False,False,False,False,True,False,19,2,5,0,23,5.260869565217392,3,0,1,0,0,0,0,0.23,0.7202,0
1,1,1,True,False,False,False,False,False,False,True,False,19,0,3,0,17,6.235294117647059,2,0,1,0,0,0,0,0.17,0.5,0
2,2,2,False,False,False,False,True,False,True,False,False,19,3,1,0,30,5.166666666666667,3,0,0,0,0,0,0,0.3333333333333333,0.74695,1
1,0,0,False,False,False,False,True,True,False,False,False,19,1,5,0,8,4.875,2,0,1,0,0,0,0,0.08,0.5,0
0,1,0,True,False,False,False,False,False,True,False,False,19,5,4,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,1
1,1,0,False,False,False,False,True,False,False,False,True,19,3,10,0,21,6.142857142857143,2,0,1,0,0,0,0,0.21,0.5,0
1,1,0,False,False,False,False,True,False,True,False,False,19,2,4,0,15,6.066666666666666,3,0,1,0,0,0,0,0.15,0.5,0
2,2,0,False,False,False,False,True,False,True,False,False,19,3,3,0,21,4.333333333333333,2,0,0,0,0,0,0,0.21,0.81845,1
3,2,0,True,False,False,False,False,False,True,False,False,19,5,12,0,9,4.555555555555555,2,0,1,0,0,0,0,0.09,0.5,0
0,1,1,False,False,False,True,False,True,False,False,False,19,3,12,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
1,3,2,False,True,False,False,False,False,True,False,False,19,3,2,0,31,5.580645161290323,3,0,0,0,0,0,0,0.3,0.67,1
1,0,2,False,False,False,True,False,True,False,False,False,20,6,1,0,32,5.8125,3,0,0,1,0,0,0,0.33125,0.60115,1
3,3,2,False,True,False,False,False,True,False,False,False,20,4,5,0,39,4.743589743589744,4,0,1,1,1,0,0,0.4025641025641026,0.41935,1
1,2,0,False,True,False,False,False,False,False,True,False,20,0,11,0,8,4.5,2,0,1,0,0,0,0,0.08,0.5,1
1,1,1,False,False,True,False,False,False,True,False,False,20,0,8,0,9,4.777777777777778,2,0,1,0,0,0,0,0.09,0.5,1
0,1,1,False,False,True,False,False,False,True,False,False,20,3,7,0,39,5.846153846153846,4,0,1,0,1,0,0,0.35128205128205126,0.8592,1
0,0,1,False,False,True,False,False,False,False,False,True,20,4,3,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
0,1,0,False,False,True,False,False,False,False,True,False,20,4,1,0,8,6.25,2,0,0,0,0,0,0,0.08,0.5,0
0,1,0,False,False,True,False,False,True,False,False,False,20,4,5,0,18,4.722222222222222,3,0,1,0,0,0,0,0.18,0.5,0
1,3,2,False,True,False,False,False,False,False,False,True,20,2,4,0,6,4.833333333333333,1,0,0,0,0,0,0,0.22666666666666666,0.5386,0
0,1,2,False,False,False,False,True,False,True,False,False,20,5,3,0,44,5.2727272727272725,3,0,0,0,1,0,0,0.36818181818181817,0.625,0
0,2,2,True,False,False,False,False,True,False,False,False,20,0,12,0,38,4.2894736842105265,3,0,1,0,0,0,0,0.3,0.6591,0
0,1,1,False,True,False,False,False,False,False,True,False,20,1,5,0,16,5.125,2,0,1,0,0,0,0,0.16,0.5,0
0,0,0,False,False,True,False,False,False,True,False,False,20,2,6,0,9,4.888888888888889,2,0,1,0,0,0,0,0.09,0.648,0
0,1,1,False,False,True,False,False,False,True,False,False,20,0,2,0,23,5.739130434782608,2,0,0,0,0,0,0,0.2734782608695652,0.5,0
1,1,1,False,False,False,True,False,True,False,False,False,20,6,4,0,36,5.166666666666667,3,0,1,0,0,0,0,0.3555555555555555,0.5,1
1,3,1,True,False,False,False,False,True,False,False,False,20,4,1,0,28,5.071428571428571,3,0,1,0,0,0,0,0.3157142857142857,0.5,0
0,2,1,False,False,False,False,True,True,False,False,False,20,2,2,0,39,5.589743589743589,3,0,1,1,1,0,0,0.3769230769230769,0.625,0
2,2,2,False,False,True,False,False,True,False,False,False,20,0,11,0,14,5.0,2,0,1,0,0,0,0,0.14,0.5,1
1,0,2,False,False,False,False,True,False,True,False,False,20,3,3,0,22,4.363636363636363,3,0,1,0,0,0,0,0.22,0.5,0
1,1,1,False,True,False,False,False,False,True,False,False,20,6,3,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
1,1,0,True,False,False,False,False,True,False,False,False,20,5,2,0,8,4.5,2,0,1,0,0,0,0,0.08,0.5,0
2,1,2,False,False,False,False,True,True,False,False,False,20,1,2,0,8,4.875,2,0,1,0,0,0,0,0.08,0.5,1
3,2,2,False,False,True,False,False,True,False,False,False,20,2,3,0,30,5.266666666666667,3,0,1,0,0,0,0,0.36666666666666664,0.5,1
0,0,0,False,False,True,False,False,False,True,False,False,20,4,3,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
1,0,1,False,False,False,False,True,True,False,False,False,20,3,4,0,19,5.7894736842105265,2,0,1,0,0,0,0,0.19,0.648,0
0,0,1,False,False,False,True,False,True,False,False,False,20,2,5,0,10,4.6,2,0,1,0,0,0,0,0.1,0.5,0
0,1,0,False,False,False,True,False,False,False,False,True,20,2,1,0,15,5.066666666666666,2,0,1,0,0,0,0,0.21666666666666667,0.5,0
1,1,2,False,False,False,False,True,False,True,False,False,20,4,2,0,27,5.037037037037037,4,0,1,1,0,0,0,0.30703703703703705,0.74695,0
0,0,0,False,False,False,True,False,False,False,False,True,20,6,2,0,18,5.222222222222222,2,0,0,0,0,0,0,0.18,0.5,1
3,2,1,False,True,False,False,False,True,False,False,False,20,2,9,0,45,5.2,3,0,0,1,1,0,0,0.36666666666666664,0.30574999999999997,1
3,3,0,False,False,False,False,True,False,False,True,False,20,6,2,0,27,6.333333333333333,3,0,0,0,0,0,0,0.30703703703703705,0.82985,0
0,2,1,False,False,True,False,False,False,True,False,False,20,6,3,0,37,6.108108108108108,4,0,1,1,0,0,0,0.327027027027027,0.2767,1
1,2,1,False,False,False,True,False,True,False,False,False,20,1,10,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
1,1,1,True,False,False,False,False,True,False,False,False,20,0,3,0,26,4.961538461538462,3,0,0,1,0,0,0,0.29846153846153844,0.61315,0
0,1,1,True,False,False,False,False,False,False,True,False,20,6,3,0,13,5.153846153846154,2,0,1,0,0,0,0,0.20692307692307693,0.5,0
1,1,0,False,False,True,False,False,False,True,False,False,20,2,3,0,14,4.571428571428571,2,0,1,0,0,0,0,0.14,0.70095,0
1,1,1,False,False,False,True,False,False,True,False,False,20,2,6,0,9,4.444444444444445,1,0,0,0,0,0,0,0.2011111111111111,0.5,1
3,1,2,False,False,False,True,False,False,True,False,False,20,6,9,0,45,5.177777777777778,5,0,1,1,0,0,0,0.4111111111111111,0.45715,1
3,2,1,False,False,False,True,False,False,True,False,False,20,6,2,0,27,4.555555555555555,3,0,1,0,0,0,0,0.30703703703703705,0.5,1
1,2,1,False,False,False,False,True,True,False,False,False,20,6,8,0,17,6.0588235294117645,3,0,1,0,0,0,0,0.17,0.71075,0
0,0,0,False,False,True,False,False,False,False,False,True,20,0,12,0,7,4.0,2,0,1,0,0,0,0,0.07,0.5,0
2,0,2,False,False,True,False,False,True,False,False,False,20,5,4,0,8,4.5,2,0,1,0,0,0,0,0.08,0.5,0
0,1,0,False,False,True,False,False,False,False,False,True,20,6,1,0,15,5.133333333333334,2,0,1,0,0,0,0,0.15,0.8714999999999999,0
2,0,0,False,False,False,False,True,False,True,False,False,20,2,3,0,45,4.955555555555556,3,0,0,0,0,0,0,0.3,0.6366,1
0,2,1,False,False,False,False,True,True,False,False,False,20,2,12,0,12,6.333333333333333,2,0,1,0,0,0,0,0.2033333333333333,0.5,0
1,1,1,True,False,False,False,False,True,False,False,False,20,6,9,0,4,5.0,2,0,1,0,0,0,0,0.04,0.5,0
2,2,2,True,False,False,False,False,False,True,False,False,20,3,8,0,25,4.88,3,0,1,0,0,0,0,0.25,0.6366,1
0,0,0,False,True,False,False,False,False,True,False,False,20,2,4,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,1
2,0,1,False,False,False,False,True,False,False,False,True,20,1,4,0,16,5.5,2,0,0,0,0,0,0,0.16,0.6366,0
2,3,0,True,False,False,False,False,False,True,False,False,20,4,8,0,16,4.9375,2,0,1,0,0,0,0,0.2225,0.8712500000000001,1
0,2,2,False,False,False,True,False,False,True,False,False,20,3,3,0,38,5.578947368421052,3,0,0,1,0,0,0,0.3526315789473684,0.60115,0
1,0,1,False,False,False,False,True,False,False,False,True,20,1,12,0,7,6.0,2,0,1,0,0,0,0,0.07,0.5,0
2,1,2,False,False,True,False,False,False,True,False,False,20,3,1,0,13,5.0,2,0,1,0,0,0,0,0.13,0.5,1
0,1,0,False,False,False,True,False,False,True,False,False,20,6,2,0,6,4.833333333333333,1,0,0,0,0,0,0,0.22666666666666666,0.5386,0
1,3,1,False,False,False,True,False,False,True,False,False,20,6,9,0,14,4.642857142857143,2,0,1,0,0,0,0,0.14,0.5,1
0,2,1,True,False,False,False,False,True,False,False,False,20,0,4,0,13,6.076923076923077,2,0,0,0,0,0,0,0.20692307692307693,0.5,0
2,3,1,False,False,True,False,False,True,False,False,False,20,1,5,0,12,5.083333333333333,2,0,1,0,0,0,0,0.12,0.5,1
0,1,0,False,False,False,True,False,False,False,False,True,20,3,3,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
2,0,1,False,False,False,True,False,False,True,False,False,20,0,5,0,25,3.44,4,0,1,0,1,0,0,0.25,0.5386,0
1,2,1,False,False,False,False,True,True,False,False,False,20,5,9,0,15,5.066666666666666,2,0,1,0,0,0,0,0.15,0.5,0
1,0,0,False,True,False,False,False,False,False,True,False,20,2,4,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
3,3,2,False,False,False,True,False,False,False,False,True,20,6,2,0,38,4.552631578947368,3,0,0,1,1,0,0,0.3789473684210526,0.19815,0
3,2,1,False,False,False,True,False,False,True,False,False,20,0,7,0,15,5.0,3,0,2,0,0,0,0,0.15,0.5,1
0,0,1,False,False,True,False,False,False,False,True,False,20,4,12,0,24,4.458333333333333,3,0,1,0,0,0,0,0.24,0.70095,0
0,3,0,False,False,False,False,True,False,True,False,False,20,6,1,0,18,5.833333333333333,2,0,1,0,0,0,0,0.18,0.352,0
1,0,1,False,False,False,True,False,False,True,False,False,20,2,8,0,8,4.875,2,0,1,0,0,0,0,0.08,0.5,0
1,3,1,True,False,False,False,False,True,False,False,False,20,1,12,0,18,4.666666666666667,2,0,1,0,0,0,0,0.18,0.6366,0
2,2,1,False,False,True,False,False,False,True,False,False,20,1,4,0,35,5.6,3,0,0,1,0,0,0,0.32857142857142857,0.625,0
2,1,2,False,True,False,False,False,False,False,False,True,20,1,10,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,1
1,2,1,False,False,False,True,False,False,False,False,True,20,3,5,0,25,4.8,3,0,1,1,0,0,0,0.25,0.51935,0
2,1,0,False,True,False,False,False,False,False,True,False,20,5,3,0,33,5.090909090909091,3,0,1,0,0,0,0,0.3909090909090909,0.5,1
2,1,1,True,False,False,False,False,False,True,False,False,20,0,4,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
0,0,0,True,False,False,False,False,False,False,True,False,20,5,5,0,7,6.714285714285714,2,1,0,0,0,0,0,0.21285714285714286,0.8787,0
1,1,1,True,False,False,False,False,True,False,False,False,20,6,9,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
0,2,1,False,False,False,False,True,False,False,True,False,20,5,10,0,16,5.0625,3,1,0,0,0,0,0,0.16,0.70995,1
1,1,2,True,False,False,False,False,False,False,False,True,20,2,4,0,14,4.0,2,0,1,0,0,0,0,0.14,0.5,0
1,1,2,False,False,True,False,False,False,True,False,False,20,4,5,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
2,1,2,True,False,False,False,False,False,True,False,False,20,3,10,0,19,5.473684210526316,2,0,1,0,0,0,0,0.19,0.648,0
0,2,1,False,False,True,False,False,False,True,False,False,20,5,1,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
1,3,1,False,False,False,False,True,False,True,False,False,20,0,12,0,19,5.368421052631579,3,0,1,0,0,0,0,0.19,0.5,0
1,1,0,False,False,False,True,False,False,True,False,False,20,6,2,0,13,5.153846153846154,2,0,1,0,0,0,0,0.13,0.5,0
0,1,1,False,False,False,False,True,True,False,False,False,20,4,12,0,36,5.444444444444445,2,0,1,1,0,0,0,0.3,0.60115,0
2,3,1,False,True,False,False,False,False,True,False,False,20,1,2,0,37,5.216216216216216,3,0,1,0,0,0,0,0.3810810810810811,0.5,0
3,1,1,False,True,False,False,False,True,False,False,False,20,4,12,0,22,4.454545454545454,3,0,1,0,0,0,0,0.22,0.5,0
1,2,0,True,False,False,False,False,True,False,False,False,20,4,10,0,12,5.083333333333333,2,0,1,0,0,0,0,0.12,0.5,1
1,0,1,True,False,False,False,False,False,True,False,False,20,6,1,0,35,6.057142857142857,3,0,1,1,0,0,0,0.35714285714285715,0.2767,1
0,0,0,True,False,False,False,False,True,False,False,False,20,6,10,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
0,0,1,True,False,False,False,False,False,False,False,True,20,0,1,0,7,3.5714285714285716,2,0,1,0,0,0,0,0.07,0.5,0
3,2,1,True,False,False,False,False,False,False,True,False,20,5,5,0,22,3.9545454545454546,3,0,1,0,0,0,0,0.26545454545454544,0.70095,1
2,2,2,False,False,True,False,False,False,False,True,False,20,2,3,0,19,5.052631578947368,2,0,0,0,0,0,0,0.24263157894736842,0.5,0
0,3,1,False,False,True,False,False,False,False,False,True,20,5,4,0,12,4.25,2,0,1,0,0,0,0,0.12,0.44865,1
0,0,1,False,True,False,False,False,False,False,False,True,20,6,7,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
3,3,1,False,False,False,False,True,False,False,True,False,20,5,11,0,48,5.229166666666667,4,0,1,0,1,0,0,0.3208333333333333,0.32294999999999996,1
1,1,2,False,False,False,False,True,False,True,False,False,20,0,2,0,18,5.777777777777778,3,0,1,0,0,0,0,0.18,0.7383500000000001,1
0,0,0,True,False,False,False,False,False,True,False,False,20,2,1,0,10,3.9,2,0,1,0,0,0,0,0.1,0.5,0
0,0,0,True,False,False,False,False,False,True,False,False,20,6,5,0,7,4.142857142857143,2,0,1,0,0,0,0,0.07,0.5,0
0,0,1,False,False,True,False,False,False,True,False,False,20,6,11,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
0,1,1,False,False,False,False,True,False,False,True,False,20,5,2,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
3,1,2,True,False,False,False,False,False,True,False,False,20,6,5,0,15,5.533333333333333,2,0,1,0,0,0,0,0.15,0.5,0
0,1,0,False,False,True,False,False,False,False,False,True,20,2,4,0,8,4.25,2,0,1,0,0,0,0,0.08,0.5,0
0,0,1,False,False,False,False,True,False,False,False,True,20,4,9,0,12,3.5833333333333335,2,0,1,0,0,0,0,0.12,0.44865,0
1,0,1,False,False,True,False,False,False,True,False,False,20,4,4,0,10,4.2,2,0,0,0,0,0,0,0.1,0.70095,0
0,2,1,False,False,True,False,False,True,False,False,False,20,4,5,0,21,4.857142857142857,2,0,1,0,0,0,0,0.21,0.5,0
0,0,1,False,False,True,False,False,False,False,True,False,20,2,10,0,8,4.875,2,0,1,0,0,0,0,0.08,0.5,0
1,0,0,False,False,False,False,True,False,True,False,False,20,1,3,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,1
2,2,1,False,False,False,True,False,True,False,False,False,20,6,3,0,20,5.0,3,0,1,0,0,0,0,0.25,0.5,1
2,3,0,True,False,False,False,False,False,False,True,False,20,4,4,0,50,5.6,4,0,1,1,1,0,0,0.32,0.60925,1
3,2,1,True,False,False,False,False,False,False,True,False,20,5,3,0,13,5.076923076923077,2,0,1,1,0,0,0,0.20692307692307693,0.5,1
3,3,2,True,False,False,False,False,False,False,True,False,20,3,4,0,18,4.611111111111111,2,0,0,0,0,0,0,0.18,0.6366,1
1,2,1,True,False,False,False,False,True,False,False,False,20,2,7,0,24,4.916666666666667,3,0,1,0,0,0,0,0.3233333333333333,0.83525,0
0,0,0,False,False,False,False,True,False,True,False,False,20,4,9,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
0,1,1,False,False,False,False,True,True,False,False,False,20,4,11,0,5,6.0,2,1,0,0,0,0,0,0.05,0.8400000000000001,0
0,1,0,False,False,True,False,False,False,False,True,False,20,5,6,0,23,4.608695652173913,2,0,0,0,0,0,0,0.23,0.5,0
0,1,0,False,True,False,False,False,True,False,False,False,20,6,9,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
1,3,2,False,False,False,True,False,False,False,False,True,20,5,3,0,9,4.666666666666667,2,0,1,0,0,0,0,0.09,0.648,0
3,2,0,False,False,False,False,True,False,False,True,False,20,2,12,0,11,6.2727272727272725,2,0,1,0,0,0,0,0.11,0.5,1
2,1,1,False,False,False,True,False,False,True,False,False,20,6,6,0,18,5.666666666666667,2,0,0,0,0,0,0,0.18,0.5,0
1,1,1,False,False,False,False,True,True,False,False,False,20,0,5,0,26,4.269230769230769,3,0,1,0,0,0,0,0.26,0.70095,0
0,0,0,False,False,True,False,False,True,False,False,False,20,0,1,0,27,5.111111111111111,3,0,1,0,0,0,0,0.3440740740740741,0.79295,0
0,0,0,True,False,False,False,False,True,False,False,False,20,0,12,0,13,4.615384615384615,2,0,1,0,0,0,0,0.13,0.5,0
2,0,2,False,False,False,True,False,False,True,False,False,20,2,12,0,12,5.166666666666667,2,0,1,0,0,0,0,0.12,0.5,0
3,0,2,False,False,True,False,False,True,False,False,False,20,1,6,0,14,5.642857142857143,2,0,1,0,0,0,0,0.14,0.648,1
0,1,0,False,False,True,False,False,False,False,True,False,20,1,4,0,9,4.444444444444445,1,0,0,0,0,0,0,0.2011111111111111,0.5,1
0,1,1,False,True,False,False,False,False,True,False,False,20,2,9,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
1,2,1,True,False,False,False,False,True,False,False,False,20,2,1,0,20,5.35,2,0,1,0,0,0,0,0.2,0.648,0
2,1,1,True,False,False,False,False,False,True,False,False,20,4,3,0,18,5.0,3,0,1,0,0,0,0,0.18,0.5,0
2,3,1,True,False,False,False,False,True,False,False,False,20,6,2,0,40,4.475,3,0,1,0,0,0,0,0.35,0.5,1
3,2,1,False,False,True,False,False,False,True,False,False,20,2,7,0,30,5.4,2,0,0,0,0,0,0,0.43333333333333335,0.5,1
2,2,0,False,True,False,False,False,False,True,False,False,20,4,9,0,4,5.0,2,0,1,0,0,0,0,0.04,0.5,0
0,1,2,False,False,False,True,False,False,True,False,False,20,2,5,0,27,6.148148148148148,3,0,0,0,0,0,0,0.30703703703703705,0.82985,0
0,0,0,False,False,False,False,True,False,False,False,True,20,3,1,0,18,4.611111111111111,2,0,0,0,0,0,0,0.18,0.5,0
2,2,0,False,True,False,False,False,False,True,False,False,20,0,8,0,14,4.857142857142857,2,0,1,0,0,0,0,0.14,0.5,0
3,2,0,False,False,False,True,False,True,False,False,False,20,2,12,0,21,5.095238095238095,3,0,1,0,0,0,0,0.21,0.8062,0
0,0,1,False,False,False,True,False,True,False,False,False,20,0,4,0,13,4.923076923076923,2,0,1,0,0,0,0,0.13,0.648,1
2,1,2,False,False,False,False,True,True,False,False,False,20,6,10,0,36,5.25,3,0,0,1,1,0,0,0.4111111111111111,0.19815,1
0,2,1,False,False,False,True,False,True,False,False,False,20,3,5,0,42,5.571428571428571,3,0,0,1,1,0,0,0.37142857142857144,0.7553000000000001,0
0,2,0,True,False,False,False,False,False,True,False,False,20,2,3,0,27,5.185185185185185,3,0,0,0,1,0,0,0.3811111111111111,0.5,0
3,1,2,False,False,False,True,False,False,False,True,False,20,2,2,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,1
0,1,2,False,False,True,False,False,False,False,True,False,20,3,10,0,16,4.875,2,0,0,0,0,0,0,0.16,0.6366,0
